year,oshpd_id,county_number,county_name,facility_name,dba_address1,dba_city,dba_zip_code,license_category_desc,teaching_hospital_desc,licensed_bed_size,er_service_level,sex_male,sex_female,sex_unk,age_01_09,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_,age_under_1,age_unknown,asian_pacific_island,black,hispanic,native_american_eski,other_race,unknown_race,white,acute_care,against_medical_advice,died,hospice_care,home_health_service,residential_care,routine,psychiatric_care,sn_ic_care,medi_cal,medicare,other_payer,private_coverage,selfpay,all_other,english,spanish,ed_admit,ed_visit
2013,106450940,45,Shasta,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,96001,General Acute Care,0.0,200-299,BASIC,17259.0,19387.0,0.0,2829.0,3678.0,6912.0,6085.0,5656.0,5289.0,2660.0,1721.0,1451.0,365.0,0.0,339.0,875.0,633.0,369.0,1542.0,117.0,32771.0,289.0,2103.0,43.0,2.0,8.0,0.0,33353.0,768.0,78.0,16843.0,8189.0,988.0,4452.0,0.0,76.0,36458.0,112.0,5807.0,36646.0
2013,106450949,45,Shasta,MERCY MEDICAL CENTER - REDDING,2175 ROSALINE AVENUE,REDDING,96001,General Acute Care,0.0,200-299,BASIC,17624.0,21592.0,3.0,4686.0,4006.0,6493.0,5055.0,4397.0,4892.0,3394.0,2594.0,2454.0,1248.0,0.0,401.0,744.0,1843.0,586.0,587.0,308.0,34750.0,203.0,1196.0,83.0,14.0,75.0,228.0,36789.0,271.0,221.0,14213.0,9304.0,2368.0,7308.0,0.0,205.0,38793.0,221.0,7027.0,39219.0
2013,106470871,47,Siskiyou,MERCY MEDICAL CENTER MT. SHASTA,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,General Acute Care,0.0,1-49,BASIC,3460.0,3643.0,0.0,542.0,723.0,1008.0,783.0,827.0,987.0,899.0,631.0,601.0,102.0,0.0,26.0,242.0,282.0,65.0,245.0,151.0,6092.0,176.0,112.0,24.0,6.0,1.0,1.0,6625.0,40.0,52.0,1910.0,2170.0,441.0,1522.0,0.0,22.0,7031.0,50.0,684.0,7103.0
2013,106474007,47,Siskiyou,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,General Acute Care,0.0,1-49,BASIC,5504.0,6485.0,0.0,1071.0,1095.0,1802.0,1486.0,1350.0,1683.0,1354.0,897.0,1021.0,230.0,0.0,77.0,122.0,771.0,703.0,67.0,70.0,10179.0,1015.0,77.0,20.0,1.0,0.0,1.0,10812.0,55.0,3.0,4534.0,3734.0,846.0,1492.0,0.0,14.0,11914.0,61.0,1203.0,11989.0
2013,106480989,48,Solano,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,975 SERENO DRIVE,VALLEJO,94589,General Acute Care,0.0,200-299,BASIC,18521.0,24444.0,1.0,4596.0,4484.0,6354.0,5057.0,5042.0,5528.0,4499.0,3149.0,3402.0,855.0,0.0,5078.0,12630.0,7070.0,236.0,1214.0,588.0,16150.0,238.0,674.0,97.0,38.0,178.0,3.0,40942.0,342.0,167.0,8487.0,9405.0,654.0,19564.0,0.0,371.0,40764.0,1831.0,4922.0,42966.0
2013,106481094,48,Solano,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DRIVE,VALLEJO,94589,General Acute Care,0.0,100-149,BASIC,14736.0,19810.0,0.0,3934.0,2900.0,6163.0,5064.0,4901.0,5132.0,2974.0,1500.0,1162.0,815.0,1.0,3336.0,13137.0,6642.0,113.0,1373.0,57.0,9888.0,429.0,351.0,34.0,3.0,13.0,63.0,33402.0,241.0,0.0,16940.0,6275.0,734.0,4910.0,0.0,837.0,31110.0,2599.0,3079.0,34546.0
2013,106481357,48,Solano,NORTH BAY MEDICAL CENTER,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,General Acute Care,0.0,100-149,BASIC,23640.0,31582.0,2.0,6869.0,5174.0,10517.0,8672.0,7351.0,6664.0,3755.0,2368.0,2429.0,1425.0,0.0,0.0,13132.0,12770.0,120.0,4021.0,158.0,25023.0,964.0,880.0,93.0,9.0,86.0,19.0,51898.0,175.0,300.0,25216.0,10025.0,1832.0,8579.0,0.0,968.0,49650.0,4606.0,6402.0,55224.0
2013,106484044,48,Solano,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,95688,General Acute Care,0.0,100-149,BASIC,13870.0,17385.0,0.0,3527.0,3929.0,4326.0,3497.0,3806.0,3867.0,2987.0,2339.0,2437.0,540.0,0.0,2086.0,4489.0,5918.0,163.0,773.0,151.0,17675.0,232.0,306.0,23.0,15.0,42.0,4.0,30121.0,221.0,109.0,3918.0,6300.0,628.0,18815.0,0.0,110.0,30230.0,915.0,3055.0,31255.0
2013,106490919,49,Sonoma,SUTTER MEDICAL CENTER OF SANTA ROSA,3325 CHANATE ROAD,SANTA ROSA,95404,General Acute Care,0.0,50-99,BASIC,10917.0,12624.0,6.0,2669.0,2099.0,4431.0,3541.0,2914.0,3230.0,2048.0,916.0,915.0,783.0,1.0,536.0,917.0,7309.0,541.0,240.0,191.0,13813.0,217.0,184.0,18.0,10.0,33.0,0.0,22271.0,209.0,1.0,10107.0,4013.0,1330.0,3809.0,0.0,262.0,19528.0,3757.0,2747.0,23547.0
2013,106490964,49,Sonoma,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY STREET,HEALDSBURG,95448,General Acute Care,0.0,1-49,STANDBY,4166.0,4468.0,0.0,1064.0,767.0,1200.0,1178.0,1054.0,1014.0,874.0,574.0,746.0,163.0,0.0,44.0,79.0,2833.0,82.0,5.0,46.0,5545.0,239.0,48.0,7.0,0.0,2.0,2.0,8303.0,20.0,12.0,2729.0,2220.0,565.0,1936.0,0.0,4.0,6931.0,1699.0,617.0,8634.0
2013,106491001,49,Sonoma,PETALUMA VALLEY HOSPITAL,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,General Acute Care,0.0,50-99,BASIC,6562.0,7500.0,0.0,1680.0,1367.0,1929.0,1800.0,1727.0,1817.0,1373.0,920.0,1154.0,295.0,0.0,180.0,306.0,2630.0,17.0,194.0,35.0,10700.0,632.0,126.0,35.0,1.0,5.0,0.0,13101.0,49.0,52.0,3140.0,3283.0,1720.0,4181.0,0.0,114.0,11958.0,1990.0,1804.0,14062.0
2013,106491064,49,Sonoma,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,General Acute Care,0.0,200-299,BASIC,13843.0,14580.0,2.0,2467.0,2138.0,4500.0,3909.0,3593.0,3973.0,2893.0,1828.0,2579.0,544.0,1.0,398.0,1167.0,5131.0,70.0,86.0,20.0,21553.0,369.0,250.0,64.0,10.0,21.0,0.0,27385.0,166.0,101.0,7461.0,7437.0,4341.0,5536.0,0.0,274.0,24404.0,3747.0,7088.0,28425.0
2013,106491076,49,Sonoma,SONOMA VALLEY HOSPITAL,347 ANDRIEUX STREET,SONOMA,95476,General Acute Care,0.0,50-99,BASIC,3602.0,4126.0,0.0,780.0,611.0,876.0,789.0,750.0,925.0,1014.0,751.0,1081.0,151.0,0.0,95.0,75.0,1692.0,12.0,47.0,30.0,5777.0,386.0,60.0,15.0,0.0,0.0,21.0,7109.0,9.0,30.0,1812.0,2440.0,295.0,2252.0,0.0,59.0,6687.0,982.0,917.0,7728.0
2013,106491338,49,Sonoma,SONOMA WEST MEDICAL CENTER,501 PETALUMA AVENUE,SEBASTOPOL,95472,General Acute Care,0.0,1-49,STANDBY,3211.0,3443.0,0.0,412.0,626.0,807.0,795.0,794.0,1116.0,978.0,551.0,521.0,54.0,0.0,63.0,132.0,413.0,20.0,125.0,80.0,5821.0,168.0,100.0,14.0,2.0,2.0,0.0,6242.0,14.0,15.0,1756.0,1867.0,308.0,1664.0,0.0,19.0,6437.0,198.0,633.0,6654.0
2013,106494019,49,Sonoma,KAISER FOUNDATION HOSPITAL - SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,95403,General Acute Care,1.0,150-199,BASIC,19547.0,23215.0,3.0,4651.0,4858.0,5389.0,4569.0,4319.0,5153.0,4990.0,3689.0,4439.0,708.0,0.0,997.0,1317.0,8699.0,289.0,782.0,466.0,30215.0,292.0,212.0,37.0,66.0,83.0,25.0,41091.0,497.0,231.0,5787.0,11607.0,1052.0,22266.0,0.0,235.0,39112.0,3418.0,4186.0,42765.0
2013,106500852,50,Stanislaus,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,95350,General Acute Care,0.0,300-499,BASIC,37403.0,43969.0,2.0,11528.0,8538.0,15935.0,12670.0,10866.0,9443.0,4982.0,2512.0,1842.0,3059.0,0.0,1009.0,5230.0,29410.0,139.0,3642.0,876.0,41069.0,319.0,1523.0,125.0,6.0,30.0,35.0,75957.0,3156.0,201.0,8688.0,10134.0,11105.0,40440.0,0.0,376.0,76186.0,4813.0,11540.0,81375.0
2013,106500867,50,Stanislaus,EMANUEL MEDICAL CENTER,825 DELBON AVENUE,TURLOCK,95382,General Acute Care,0.0,200-299,BASIC,22853.0,30101.0,0.0,11085.0,7731.0,9162.0,7369.0,5430.0,4080.0,2526.0,1775.0,1601.0,2195.0,0.0,339.0,1447.0,26197.0,15.0,3400.0,85.0,21471.0,965.0,2085.0,94.0,4.0,4.0,0.0,49694.0,87.0,19.0,28340.0,6266.0,1219.0,8830.0,0.0,1247.0,43491.0,8216.0,6784.0,52954.0
2013,106500939,50,Stanislaus,MEMORIAL MEDICAL CENTER - MODESTO,1700 COFFEE ROAD,MODESTO,95355,General Acute Care,0.0,300-499,BASIC,21637.0,29252.0,0.0,6494.0,5254.0,8597.0,6963.0,5953.0,5753.0,4058.0,3051.0,3482.0,1284.0,0.0,831.0,3170.0,16010.0,107.0,1424.0,208.0,29139.0,487.0,374.0,107.0,46.0,121.0,7.0,48529.0,188.0,450.0,18989.0,11381.0,1921.0,10673.0,0.0,907.0,46578.0,3404.0,12324.0,50889.0
2013,106500967,50,Stanislaus,OAK VALLEY HOSPITAL DISTRICT,350 SOUTH OAK STREET,OAKDALE,95361,General Acute Care,0.0,1-49,BASIC,8226.0,11843.0,0.0,3480.0,2484.0,3255.0,3121.0,2579.0,1729.0,1098.0,843.0,775.0,705.0,0.0,38.0,286.0,5307.0,0.0,313.0,140.0,13985.0,367.0,123.0,41.0,0.0,1.0,0.0,19456.0,16.0,19.0,9617.0,3116.0,410.0,3202.0,0.0,3.0,19495.0,571.0,792.0,20069.0
2013,106521041,52,Tehama,ST. ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,General Acute Care,0.0,50-99,BASIC,12232.0,15151.0,1.0,3385.0,2772.0,4447.0,3780.0,3335.0,3300.0,2353.0,1681.0,1525.0,806.0,0.0,222.0,271.0,3354.0,162.0,671.0,130.0,22574.0,617.0,624.0,35.0,12.0,31.0,3.0,25300.0,192.0,38.0,11131.0,6384.0,1698.0,3833.0,0.0,90.0,25643.0,1651.0,1763.0,27384.0
2013,106531059,53,Trinity,TRINITY HOSPITAL,60  EASTER AVENUE,WEAVERVILLE,96093,General Acute Care,0.0,50-99,STANDBY,1991.0,2064.0,1.0,266.0,429.0,588.0,478.0,565.0,571.0,479.0,332.0,300.0,48.0,0.0,9.0,12.0,169.0,64.0,32.0,21.0,3749.0,239.0,42.0,8.0,0.0,1.0,11.0,3661.0,11.0,26.0,1099.0,1111.0,123.0,1077.0,0.0,9.0,4043.0,4.0,359.0,4056.0
2013,106540734,54,Tulare,KAWEAH DELTA MEDICAL CENTER,400 WEST MINERAL KING,VISALIA,93291,General Acute Care,0.0,300-499,BASIC,31664.0,39196.0,0.0,10537.0,8863.0,12335.0,10192.0,8416.0,7146.0,4548.0,3198.0,2869.0,2756.0,0.0,723.0,1044.0,21828.0,51.0,2530.0,32052.0,12632.0,753.0,1937.0,128.0,8.0,4.0,0.0,66667.0,668.0,275.0,5998.0,9795.0,1344.0,53722.0,0.0,473.0,62734.0,7653.0,11622.0,70860.0
2013,106540798,54,Tulare,SIERRA VIEW MEDICAL CENTER,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,General Acute Care,0.0,150-199,BASIC,16535.0,20921.0,0.0,7315.0,4958.0,6054.0,5084.0,4231.0,3525.0,2169.0,1399.0,1132.0,1589.0,0.0,459.0,343.0,22011.0,618.0,1008.0,113.0,12904.0,357.0,2333.0,42.0,3.0,1.0,7.0,34171.0,65.0,90.0,19989.0,4960.0,1243.0,5500.0,0.0,211.0,30625.0,6620.0,4033.0,37456.0
2013,106540816,54,Tulare,TULARE REGIONAL MEDICAL CENTER,869 NORTH CHERRY STREET,TULARE,93274,General Acute Care,0.0,100-149,BASIC,10941.0,14189.0,0.0,4459.0,3598.0,4447.0,3829.0,2995.0,2357.0,1150.0,707.0,678.0,910.0,0.0,141.0,1269.0,15105.0,314.0,294.0,4.0,8003.0,202.0,165.0,34.0,3.0,6.0,2.0,24410.0,76.0,165.0,13180.0,2899.0,1142.0,3328.0,0.0,170.0,21936.0,3024.0,2293.0,25130.0
2013,106554011,55,Tuolumne,ADVENTIST HEALTH SONORA - GREENLEY,1000 GREENLEY ROAD,SONORA,95370,General Acute Care,0.0,50-99,BASIC,10807.0,12846.0,0.0,1988.0,2346.0,3409.0,2808.0,2586.0,3248.0,2713.0,2124.0,2011.0,420.0,0.0,121.0,123.0,1027.0,105.0,7368.0,8.0,14901.0,742.0,333.0,30.0,6.0,45.0,4.0,22074.0,152.0,51.0,7676.0,7082.0,1712.0,5203.0,0.0,13.0,23511.0,129.0,3469.0,23653.0
2013,106560473,56,Ventura,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,147 N. BRENT STREET,VENTURA,93003,General Acute Care,0.0,200-299,BASIC,15092.0,20791.0,1.0,4675.0,3538.0,5308.0,4491.0,3971.0,4035.0,3065.0,2470.0,3094.0,1237.0,0.0,480.0,1021.0,11527.0,19.0,120.0,35.0,22682.0,151.0,974.0,46.0,20.0,155.0,0.0,34352.0,73.0,105.0,8818.0,8126.0,1407.0,14254.0,0.0,41.0,33495.0,2348.0,5569.0,35884.0
2013,106560481,56,Ventura,VENTURA COUNTY MEDICAL CENTER,3291 LOMA VISTA ROAD,VENTURA,93003,General Acute Care,0.0,200-299,BASIC,20752.0,22012.0,2.0,5393.0,4427.0,7484.0,6445.0,6368.0,6029.0,3173.0,1150.0,900.0,1397.0,0.0,494.0,903.0,26514.0,80.0,1444.0,105.0,13226.0,80.0,870.0,42.0,4.0,54.0,22.0,39442.0,494.0,412.0,12954.0,4034.0,1661.0,6976.0,0.0,372.0,32243.0,10151.0,5676.0,42766.0
2013,106560492,56,Ventura,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 WEST JANSS ROAD,THOUSAND OAKS,91360,General Acute Care,0.0,300-499,BASIC,14737.0,17782.0,0.0,3522.0,3736.0,4447.0,3645.0,4161.0,4024.0,2805.0,2308.0,3282.0,589.0,0.0,1125.0,634.0,6425.0,26.0,961.0,35.0,23313.0,710.0,405.0,73.0,4.0,4.0,2.0,30578.0,173.0,24.0,705.0,7313.0,5404.0,14988.0,0.0,158.0,31078.0,1283.0,8616.0,32519.0
2013,106560501,56,Ventura,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HIGHWAY,OJAI,93023,General Acute Care,0.0,1-49,STANDBY,3210.0,3950.0,0.0,637.0,744.0,697.0,753.0,984.0,963.0,800.0,688.0,817.0,77.0,0.0,57.0,44.0,744.0,10.0,133.0,5.0,6167.0,186.0,112.0,11.0,1.0,15.0,2.0,6753.0,12.0,68.0,1381.0,2162.0,247.0,2425.0,0.0,11.0,6885.0,264.0,622.0,7160.0
2013,106560508,56,Ventura,ST. JOHN'S PLEASANT VALLEY HOSPITAL,2309 ANTONIO AVENUE,CAMARILLO,93010,General Acute Care,0.0,150-199,BASIC,7475.0,10422.0,0.0,2119.0,1882.0,2398.0,2124.0,1766.0,1787.0,1545.0,1503.0,2435.0,338.0,0.0,550.0,431.0,4189.0,17.0,1469.0,0.0,11241.0,331.0,268.0,19.0,7.0,66.0,31.0,16971.0,64.0,29.0,2644.0,4844.0,1955.0,6173.0,0.0,59.0,17310.0,528.0,2420.0,17897.0
2013,106560525,56,Ventura,ADVENTIST HEALTH SIMI VALLEY,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,93065,General Acute Care,0.0,100-149,BASIC,11275.0,14219.0,0.0,3616.0,3129.0,3850.0,3222.0,3393.0,2990.0,1835.0,1372.0,1431.0,656.0,0.0,600.0,433.0,5631.0,20.0,2.0,3.0,18805.0,783.0,419.0,29.0,4.0,24.0,1.0,23740.0,0.0,52.0,7064.0,3318.0,571.0,10447.0,0.0,114.0,24263.0,1117.0,3910.0,25494.0
2013,106560529,56,Ventura,ST. JOHN'S REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,93030,General Acute Care,0.0,200-299,BASIC,20993.0,25242.0,0.0,8003.0,5316.0,7665.0,6065.0,5121.0,4099.0,3012.0,2395.0,2426.0,2133.0,0.0,1336.0,1915.0,32690.0,14.0,467.0,0.0,9813.0,398.0,1619.0,54.0,5.0,122.0,2.0,43652.0,189.0,45.0,16048.0,8048.0,3761.0,8288.0,0.0,87.0,37898.0,8250.0,5537.0,46235.0
2013,106571086,57,Yolo,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,95695,General Acute Care,0.0,100-149,BASIC,8745.0,10227.0,0.0,2671.0,2133.0,2942.0,2591.0,2061.0,2154.0,1476.0,999.0,1317.0,628.0,0.0,192.0,689.0,7903.0,9.0,677.0,4.0,9498.0,266.0,0.0,23.0,9.0,142.0,3.0,17601.0,220.0,188.0,6899.0,3957.0,1700.0,4171.0,0.0,258.0,16237.0,2477.0,1925.0,18972.0
2013,106574010,57,Yolo,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,95616,General Acute Care,0.0,1-49,BASIC,9761.0,12401.0,0.0,2675.0,2641.0,4558.0,2791.0,2132.0,2235.0,1606.0,1201.0,1717.0,606.0,0.0,1530.0,889.0,6204.0,47.0,151.0,30.0,13311.0,359.0,52.0,20.0,0.0,6.0,2.0,21377.0,149.0,126.0,6283.0,4371.0,777.0,8161.0,0.0,556.0,19163.0,2443.0,1460.0,22162.0
2013,106580996,58,Yuba,ADVENTIST HEALTH AND RIDEOUT,726 FOURTH ST,MARYSVILLE,95901,General Acute Care,0.0,150-199,BASIC,19932.0,25160.0,1.0,5605.0,4681.0,8806.0,6750.0,5730.0,5544.0,2998.0,1944.0,1577.0,1458.0,0.0,2045.0,1874.0,10065.0,347.0,1340.0,26.0,29396.0,0.0,3240.0,83.0,3.0,433.0,0.0,40410.0,0.0,0.0,20532.0,7274.0,2279.0,6705.0,0.0,1496.0,40149.0,3448.0,8576.0,45093.0
2014,106010735,1,Alameda,ALAMEDA HOSPITAL,2070 CLINTON,ALAMEDA,94501,General Acute Care,0.0,200-299,BASIC,6106.0,7921.0,0.0,674.0,1131.0,2490.0,2363.0,2142.0,1990.0,1477.0,776.0,908.0,76.0,0.0,1447.0,2982.0,715.0,9.0,2836.0,270.0,5768.0,216.0,383.0,23.0,2.0,13.0,14.0,12915.0,179.0,179.0,732.0,2769.0,4282.0,3854.0,2390.0,551.0,13176.0,300.0,2214.0,14027.0
2014,106010739,1,Alameda,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,2450 ASHBY STREET,BERKELEY,94705,General Acute Care,0.0,300-499,BASIC,17009.0,22832.0,3.0,640.0,2107.0,9093.0,6820.0,5509.0,5949.0,4540.0,2600.0,2347.0,239.0,0.0,2818.0,13717.0,4788.0,71.0,2583.0,400.0,15467.0,377.0,349.0,28.0,16.0,84.0,12.0,36763.0,1321.0,205.0,13049.0,8916.0,794.0,12482.0,4523.0,1036.0,37433.0,1375.0,5349.0,39844.0
2014,106010776,1,Alameda,CHILDRENS HOSPITAL AND RESEARCH CENTER AT OAKLAND,747 52ND STREET,OAKLAND,94609,General Acute Care,0.0,150-199,BASIC,19684.0,17448.0,7.0,22585.0,8902.0,246.0,78.0,61.0,33.0,15.0,0.0,2.0,5212.0,5.0,2195.0,10039.0,16237.0,31.0,4926.0,501.0,3210.0,223.0,25.0,15.0,0.0,17.0,0.0,36616.0,19.0,5.0,28388.0,15.0,555.0,5030.0,3151.0,1267.0,26717.0,9155.0,7152.0,37139.0
2014,106010846,1,Alameda,HIGHLAND HOSPITAL,1411 EAST 31ST STREET,OAKLAND,94602,General Acute Care,1.0,200-299,BASIC,35404.0,30852.0,1.0,708.0,2725.0,13991.0,13802.0,12625.0,13373.0,7023.0,1294.0,536.0,180.0,0.0,5622.0,29023.0,20171.0,279.0,2535.0,316.0,8311.0,397.0,333.0,134.0,1.0,8.0,4.0,63458.0,816.0,146.0,38171.0,5543.0,2829.0,1847.0,17602.0,4401.0,49043.0,12813.0,8457.0,66257.0
2014,106010856,1,Alameda,KAISER FOUNDATION HOSPITAL - OAKLAND CAMPUS,280 W. MACARTHUR BOULEVARD,OAKLAND,94611,General Acute Care,1.0,300-499,BASIC,19821.0,25083.0,0.0,4368.0,3746.0,7529.0,5968.0,5654.0,5850.0,4940.0,2940.0,3143.0,766.0,0.0,3775.0,18667.0,9262.0,166.0,1456.0,566.0,11012.0,278.0,477.0,30.0,32.0,37.0,14.0,43108.0,495.0,178.0,9350.0,8846.0,1109.0,21014.0,4585.0,825.0,41026.0,3053.0,4480.0,44904.0
2014,106010858,1,Alameda,KAISER FOUNDATION HOSPITAL - HAYWARD/FREMONT,27400 HESPERIAN BOULEVARD,HAYWARD,94545,General Acute Care,0.0,300-499,BASIC,15647.0,19063.0,1.0,4086.0,3767.0,4525.0,4332.0,4006.0,4092.0,3442.0,2657.0,3094.0,710.0,0.0,7141.0,4859.0,9549.0,112.0,1305.0,435.0,11310.0,343.0,286.0,43.0,43.0,222.0,117.0,32713.0,464.0,299.0,4824.0,7737.0,605.0,19438.0,2107.0,1087.0,31076.0,2548.0,3160.0,34711.0
2014,106010937,1,Alameda,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,94609,General Acute Care,0.0,300-499,BASIC,15611.0,21139.0,5.0,246.0,1143.0,6627.0,6026.0,5552.0,6619.0,4978.0,2701.0,2816.0,47.0,0.0,3323.0,20429.0,3300.0,72.0,1885.0,301.0,7445.0,328.0,363.0,77.0,40.0,144.0,15.0,34178.0,738.0,455.0,16001.0,9867.0,543.0,6437.0,3873.0,2350.0,33379.0,1026.0,7523.0,36755.0
2014,106010967,1,Alameda,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,94545,General Acute Care,0.0,200-299,BASIC,14105.0,17932.0,0.0,3786.0,3204.0,5818.0,5294.0,4455.0,4171.0,2549.0,1115.0,918.0,727.0,0.0,3215.0,6224.0,13057.0,24.0,3146.0,24.0,6347.0,254.0,760.0,93.0,3.0,0.0,6.0,29871.0,666.0,4.0,17931.0,4302.0,1620.0,3399.0,4785.0,1989.0,24603.0,5445.0,4258.0,32037.0
2014,106010987,1,Alameda,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,94538,General Acute Care,0.0,300-499,BASIC,19351.0,23426.0,1.0,5359.0,4040.0,6469.0,6106.0,5610.0,5771.0,3569.0,2425.0,2422.0,1007.0,0.0,7421.0,4552.0,9532.0,55.0,9467.0,419.0,11332.0,198.0,0.0,78.0,20.0,171.0,5.0,40859.0,665.0,405.0,17371.0,9680.0,1423.0,9476.0,4827.0,2900.0,37832.0,2046.0,7524.0,42778.0
2014,106013619,1,Alameda,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,94578,General Acute Care,0.0,50-99,BASIC,11416.0,15912.0,0.0,1180.0,1918.0,5917.0,4819.0,4224.0,4641.0,2470.0,1110.0,903.0,146.0,0.0,135.0,14627.0,4593.0,144.0,3076.0,193.0,4560.0,161.0,541.0,16.0,6.0,37.0,0.0,25340.0,882.0,104.0,2083.0,4653.0,13285.0,3293.0,4014.0,624.0,25132.0,1572.0,2396.0,27328.0
2014,106014050,1,Alameda,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,General Acute Care,0.0,150-199,BASIC,11565.0,13558.0,0.0,2884.0,2637.0,3880.0,3538.0,3455.0,3351.0,1934.0,1416.0,1482.0,546.0,0.0,10.0,1828.0,4068.0,14506.0,4553.0,110.0,48.0,544.0,193.0,61.0,0.0,0.0,3.0,23725.0,582.0,10.0,6509.0,4130.0,2008.0,9882.0,2592.0,667.0,23053.0,1403.0,3701.0,25123.0
2014,106014132,1,Alameda,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,94538,General Acute Care,0.0,100-149,BASIC,7215.0,8367.0,0.0,1527.0,1577.0,1929.0,1984.0,1857.0,1953.0,1694.0,1272.0,1524.0,265.0,0.0,4225.0,1302.0,3421.0,72.0,543.0,148.0,5871.0,171.0,99.0,26.0,25.0,143.0,1.0,14682.0,233.0,75.0,1889.0,3747.0,246.0,9011.0,689.0,599.0,14373.0,610.0,1274.0,15582.0
2014,106014233,1,Alameda,EDEN MEDICAL CENTER,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,General Acute Care,0.0,100-149,BASIC,15679.0,20858.0,0.0,3203.0,3065.0,6701.0,5968.0,4755.0,5261.0,3123.0,1712.0,1992.0,757.0,0.0,2234.0,7507.0,9787.0,89.0,2399.0,148.0,14373.0,396.0,373.0,55.0,26.0,308.0,34.0,33483.0,888.0,338.0,16639.0,6515.0,863.0,8392.0,4105.0,902.0,33317.0,2318.0,6178.0,36537.0
2014,106014326,1,Alameda,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 W. MACARTHUR BLVD.,OAKLAND,94611,General Acute Care,0.0,300-499,BASIC,20171.0,25495.0,7.0,3948.0,3955.0,7645.0,6346.0,5984.0,5920.0,4913.0,3082.0,3158.0,722.0,0.0,3842.0,19064.0,9172.0,181.0,1375.0,590.0,11449.0,340.0,488.0,33.0,49.0,63.0,11.0,43677.0,530.0,218.0,11056.0,9208.0,1150.0,19790.0,4467.0,929.0,41853.0,2891.0,4630.0,45673.0
2014,106014337,1,Alameda,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,94577,General Acute Care,0.0,200-299,BASIC,12028.0,15097.0,0.0,2686.0,2485.0,3806.0,3526.0,3370.0,3624.0,2798.0,1928.0,2412.0,490.0,0.0,3928.0,5825.0,7843.0,116.0,1092.0,422.0,7899.0,331.0,380.0,35.0,58.0,229.0,103.0,25205.0,304.0,332.0,3948.0,5839.0,547.0,15300.0,1491.0,637.0,24215.0,2273.0,2377.0,27125.0
2014,106034002,3,Amador,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,95642,General Acute Care,0.0,50-99,BASIC,8350.0,10463.0,0.0,1632.0,1669.0,2577.0,2362.0,2229.0,2952.0,2175.0,1520.0,1416.0,281.0,0.0,48.0,124.0,811.0,149.0,36.0,3.0,17642.0,487.0,114.0,25.0,8.0,17.0,0.0,17891.0,45.0,1.0,3846.0,5171.0,823.0,7526.0,1447.0,64.0,18567.0,182.0,1826.0,18813.0
