,datayear,oshpd_id2,county_name,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,control_type_desc,TRAUMA_CENTER_DESC,ed_lic_levl_end,rural_hospital_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic or Latino,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other_Languages,English,Spanish
269,,106400466,SAN LUIS OBISPO,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Rural,10331.0,12202.0,1.0,1995.0,2234.0,2970.0,2909.0,2611.0,2727.0,2517.0,2264.0,2013.0,294.0,,286.0,196.0,5899.0,28.0,5193.0,1991.0,14840.0,378.0,122.0,13.0,3.0,9.0,3.0,21731.0,122.0,23.0,1576.0,5767.0,625.0,13163.0,1340.0,22534.0,68.0,20985.0,1481.0
270,,106400480,SAN LUIS OBISPO,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Rural,8063.0,9456.0,,720.0,1230.0,2171.0,1965.0,1784.0,2208.0,2720.0,2318.0,2286.0,117.0,,194.0,273.0,2016.0,40.0,2208.0,2152.0,12652.0,126.0,53.0,12.0,4.0,30.0,1.0,17026.0,168.0,37.0,838.0,6433.0,626.0,8847.0,760.0,17519.0,92.0,16930.0,497.0
271,,106400524,SAN LUIS OBISPO,1010 MURRAY STREET,SAN LUIS OBISPO,93405,General Acute Care Hospital,Investor - Corporation,,Basic,,,150-199,Rural,9963.0,11369.0,1.0,1953.0,2517.0,4291.0,3027.0,2028.0,2334.0,2078.0,1377.0,1226.0,502.0,,429.0,455.0,3620.0,33.0,4478.0,249.0,15689.0,175.0,132.0,16.0,15.0,82.0,,20632.0,134.0,59.0,7007.0,4094.0,910.0,7977.0,1339.0,21333.0,121.0,20501.0,711.0
272,,106400548,SAN LUIS OBISPO,1100 LAS TABLAS ROAD,TEMPLETON,93465,General Acute Care Hospital,Investor - Corporation,,Basic,SMALL/RURAL,,100-149,Urban,13165.0,15981.0,3.0,2822.0,3191.0,4136.0,4215.0,2960.0,3504.0,3118.0,2432.0,2243.0,528.0,,222.0,721.0,6586.0,72.0,6293.0,564.0,21277.0,392.0,379.0,24.0,11.0,175.0,1.0,27797.0,313.0,52.0,11354.0,7003.0,1459.0,7600.0,1721.0,29149.0,167.0,26881.0,2101.0
273,,106410782,SAN MATEO,222 WEST 39TH AVENUE,SAN MATEO,94403,General Acute Care Hospital,City or County,,Basic,,,150-199,Urban,18414.0,17866.0,,2285.0,2813.0,6113.0,6788.0,6188.0,5542.0,3833.0,1512.0,741.0,465.0,,3934.0,1649.0,22047.0,259.0,5005.0,706.0,24727.0,400.0,429.0,12.0,2.0,3.0,3.0,33346.0,755.0,84.0,25561.0,3593.0,2677.0,1733.0,2715.0,36280.0,1806.0,17337.0,17137.0
274,,106410806,SAN MATEO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,18153.0,19588.0,,3015.0,2707.0,5032.0,4881.0,4338.0,4876.0,4341.0,3855.0,4211.0,485.0,,11641.0,2689.0,10556.0,149.0,10670.0,519.0,12073.0,298.0,171.0,28.0,47.0,256.0,3.0,36396.0,184.0,143.0,3877.0,9375.0,1081.0,20808.0,2600.0,37741.0,1490.0,33065.0,3186.0
275,,106410817,SAN MATEO,1900 SULLIVAN AVENUE,DALY CITY,94015,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,9490.0,11361.0,,1508.0,1788.0,3324.0,2854.0,2629.0,2642.0,2284.0,1848.0,1802.0,172.0,,6618.0,1683.0,13072.0,105.0,1042.0,210.0,11193.0,286.0,311.0,64.0,1.0,,11.0,19922.0,7.0,195.0,8992.0,4364.0,767.0,5340.0,1388.0,20851.0,2990.0,16015.0,1846.0
276,,106410828,SAN MATEO,600 MARINE BOULEVARD,MOSS BEACH,94038,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,100-149,Rural,1196.0,1324.0,,342.0,332.0,305.0,354.0,249.0,341.0,262.0,196.0,89.0,50.0,,84.0,30.0,1474.0,1.0,42.0,10.0,2353.0,99.0,120.0,,,,,2296.0,,5.0,1122.0,397.0,132.0,687.0,176.0,2520.0,31.0,1760.0,729.0
277,,106410852,SAN MATEO,1501 TROUSDALE DRIVE,BURLINGAME,94010,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,19090.0,22120.0,3.0,3781.0,3457.0,5008.0,5654.0,4749.0,5318.0,4466.0,3627.0,4540.0,613.0,,7419.0,2168.0,10171.0,95.0,6817.0,822.0,23892.0,373.0,347.0,77.0,25.0,67.0,166.0,39440.0,415.0,210.0,10941.0,10629.0,1142.0,15387.0,3114.0,41213.0,1716.0,36894.0,2603.0
278,,106410891,SAN MATEO,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,7183.0,9483.0,,1473.0,1455.0,2001.0,2067.0,1848.0,2134.0,1796.0,1682.0,1998.0,212.0,,1284.0,549.0,4331.0,6.0,4266.0,940.0,9621.0,2.0,31.0,15.0,9.0,49.0,17.0,16446.0,16.0,45.0,4415.0,4264.0,353.0,6765.0,830.0,16666.0,103.0,14763.0,1800.0
279,,106414139,SAN MATEO,1100 VETERANS BLVD.,REDWOOD CITY,94063,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,14697.0,15697.0,1.0,2646.0,2326.0,4168.0,4116.0,3562.0,3813.0,3280.0,2830.0,3152.0,502.0,,4366.0,1799.0,9487.0,117.0,9407.0,531.0,14175.0,84.0,356.0,32.0,55.0,211.0,3.0,29121.0,182.0,155.0,3584.0,7215.0,1002.0,16703.0,1891.0,30395.0,444.0,27005.0,2946.0
280,,106420483,SANTA BARBARA,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,10664.0,12045.0,4.0,1761.0,3222.0,4988.0,2410.0,1948.0,2318.0,2239.0,1636.0,1949.0,242.0,,1193.0,705.0,7289.0,51.0,1365.0,120.0,19265.0,405.0,41.0,3.0,3.0,9.0,8.0,20969.0,12.0,40.0,6745.0,13345.0,702.0,346.0,1575.0,22713.0,298.0,20255.0,2160.0
281,,106420491,SANTA BARBARA,1515 E. OCEAN AVENUE,LOMPOC,93436,General Acute Care Hospital,District,,Basic,SMALL/RURAL,,50-99,Rural,10226.0,12402.0,1.0,2738.0,2351.0,4125.0,3221.0,2536.0,2587.0,1898.0,1308.0,1306.0,559.0,,305.0,1573.0,10113.0,17.0,10109.0,450.0,10175.0,609.0,1204.0,23.0,5.0,65.0,12.0,20369.0,77.0,103.0,11973.0,4523.0,1528.0,3306.0,1299.0,22629.0,85.0,20096.0,2448.0
282,,106420493,SANTA BARBARA,1400 EAST CHURCH STREET,SANTA MARIA,93454,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,27091.0,34203.0,,9887.0,7532.0,9781.0,7771.0,6064.0,5806.0,4711.0,3593.0,3682.0,2467.0,,1143.0,1034.0,38322.0,166.0,32924.0,3313.0,22714.0,288.0,383.0,51.0,10.0,61.0,15.0,59246.0,352.0,107.0,7246.0,10676.0,1823.0,37721.0,3420.0,61294.0,410.0,44049.0,16835.0
283,,106420514,SANTA BARBARA,400 W. PUEBLO STREET,SANTA BARBARA,93105,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,17134.0,17379.0,5.0,2887.0,3186.0,5374.0,4372.0,3815.0,4382.0,4007.0,2753.0,3097.0,645.0,,683.0,1068.0,11110.0,74.0,3116.0,629.0,28905.0,78.0,76.0,43.0,6.0,17.0,18.0,33257.0,205.0,148.0,12272.0,17994.0,857.0,597.0,2798.0,34518.0,297.0,28915.0,5306.0
284,,106420522,SANTA BARBARA,2050 VIBORG ROAD,SOLVANG,93463,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,1-49,Rural,4289.0,4969.0,2.0,814.0,852.0,1082.0,979.0,837.0,1125.0,1131.0,1138.0,1193.0,109.0,,115.0,143.0,2197.0,94.0,356.0,52.0,8493.0,333.0,12.0,6.0,2.0,2.0,1.0,8327.0,,4.0,2465.0,5766.0,343.0,99.0,587.0,9260.0,60.0,8449.0,751.0
285,,106430705,SANTA CLARA,225 NORTH JACKSON AVENUE,SAN JOSE,95116,General Acute Care Hospital,Investor - Corporation,,Basic,,,200-299,Urban,35340.0,42635.0,,11359.0,9967.0,13752.0,11744.0,9501.0,8201.0,5671.0,3374.0,2593.0,1813.0,,14961.0,3556.0,46905.0,15.0,2315.0,6.0,57122.0,1462.0,2248.0,162.0,5.0,24.0,19.0,73388.0,209.0,92.0,47437.0,9295.0,1001.0,10609.0,9633.0,77975.0,5634.0,54772.0,17569.0
286,,106430763,SANTA CLARA,2500 GRANT ROAD,MOUNTAIN VIEW,94040,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,22596.0,27624.0,,5163.0,4592.0,6496.0,7352.0,6057.0,6224.0,4557.0,3862.0,4907.0,1010.0,,11748.0,1683.0,11205.0,30.0,14684.0,27.0,22048.0,652.0,749.0,90.0,18.0,176.0,52.0,47778.0,158.0,353.0,10969.0,10500.0,2859.0,22936.0,2956.0,50220.0,2624.0,43184.0,4412.0
287,,106430779,SANTA CLARA,2425 SAMARITAN DRIVE,SAN JOSE,95124,General Acute Care Hospital,Investor - Corporation,,Basic,,,300-499,Urban,19693.0,26659.0,,5266.0,4714.0,5703.0,6891.0,5722.0,5695.0,3999.0,3552.0,3889.0,921.0,,6408.0,1601.0,10609.0,32.0,10429.0,58.0,27824.0,499.0,577.0,93.0,13.0,30.0,7.0,44614.0,203.0,87.0,11589.0,9659.0,645.0,21868.0,2591.0,46352.0,685.0,44969.0,698.0
288,,106430837,SANTA CLARA,2105 FOREST AVENUE,SAN JOSE,95128,General Acute Care Hospital,City or County,,Basic,,,300-499,Urban,18687.0,23631.0,,6102.0,4920.0,7569.0,6419.0,4883.0,4437.0,2938.0,1956.0,1941.0,1153.0,,5655.0,2092.0,24258.0,40.0,8053.0,98.0,26380.0,310.0,1518.0,47.0,,,1.0,40089.0,124.0,209.0,23130.0,5028.0,1340.0,9048.0,3772.0,42318.0,1278.0,33865.0,7175.0
289,,106430883,SANTA CLARA,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,General Acute Care Hospital,City or County,,Comprehensive,,Teaching,500+,Urban,34452.0,32277.0,10.0,2701.0,4305.0,11948.0,12361.0,10602.0,11891.0,8189.0,2720.0,1392.0,630.0,,2608.0,3726.0,22920.0,73.0,45218.0,111.0,15003.0,137.0,4283.0,104.0,19.0,31.0,621.0,57089.0,2418.0,328.0,34739.0,6055.0,6567.0,13534.0,5844.0,66739.0,5045.0,49177.0,12517.0
290,,106430905,SANTA CLARA,300 PASTEUR DRIVE,PALO ALTO,94305,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,500+,Urban,25518.0,30137.0,12.0,10118.0,7195.0,8169.0,7299.0,5237.0,5264.0,4211.0,2984.0,2593.0,2597.0,,8561.0,3556.0,19829.0,102.0,23616.0,430.0,19401.0,163.0,,40.0,10.0,40.0,,51959.0,208.0,184.0,6339.0,4320.0,21141.0,20916.0,2951.0,55667.0,1751.0,44023.0,9893.0
291,,106431506,SANTA CLARA,250 HOSPITAL PARKWAY,SAN JOSE,95119,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,26580.0,31141.0,7.0,5694.0,5151.0,8444.0,7716.0,6935.0,7315.0,5659.0,4891.0,4772.0,1151.0,,7978.0,3252.0,24063.0,378.0,23311.0,1061.0,21748.0,322.0,1507.0,97.0,63.0,355.0,24.0,54106.0,609.0,298.0,8901.0,12313.0,972.0,31465.0,4074.0,57728.0,1229.0,52222.0,4277.0
292,,106434138,SANTA CLARA,9400 NO NAME UNO,GILROY,95020,General Acute Care Hospital,City or County,,Basic,,,50-99,Rural,12008.0,14594.0,,3708.0,3275.0,4089.0,3724.0,3267.0,3067.0,2135.0,1493.0,1109.0,735.0,,611.0,568.0,15496.0,2.0,2413.0,7.0,23001.0,812.0,158.0,42.0,,,1.0,25109.0,126.0,112.0,15173.0,3364.0,1080.0,5994.0,991.0,26602.0,103.0,21845.0,4654.0
293,,106434153,SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,32541.0,36696.0,1.0,7483.0,5655.0,9495.0,9616.0,7742.0,8273.0,6971.0,5815.0,6755.0,1433.0,,17826.0,3022.0,18891.0,229.0,18725.0,1094.0,28342.0,193.0,872.0,117.0,102.0,883.0,10.0,65653.0,605.0,625.0,6591.0,15049.0,1405.0,42901.0,3290.0,69238.0,1898.0,63809.0,3531.0
294,,106434218,SANTA CLARA,3840 HOMESTEAD ROAD,SANTA CLARA,95051,Psychiatric Health Facility,Non-profit Corporation (incl. Church-related),,,,,1-49,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,106440755,SANTA CRUZ,1555 SOQUEL DRIVE,SANTA CRUZ,95065,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,21230.0,21501.0,2.0,3130.0,3846.0,6931.0,6233.0,5299.0,5492.0,5354.0,3150.0,2643.0,655.0,,676.0,923.0,10106.0,15.0,5808.0,420.0,34891.0,152.0,288.0,42.0,9.0,27.0,39.0,41327.0,371.0,98.0,17686.0,9733.0,1210.0,11607.0,2497.0,42733.0,81.0,38768.0,3884.0
296,,106444013,SANTA CRUZ,75 NIELSON STREET,WATSONVILLE,95076,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,13700.0,16043.0,,4840.0,3691.0,4604.0,4413.0,3291.0,3070.0,2342.0,1253.0,1183.0,1056.0,,130.0,206.0,21170.0,5.0,58.0,28.0,29220.0,259.0,384.0,26.0,4.0,14.0,6.0,28541.0,203.0,94.0,18345.0,3907.0,417.0,5833.0,1113.0,29743.0,139.0,17281.0,12323.0
297,,106450936,SHASTA,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,General Acute Care Hospital,District,,Standby,SMALL/RURAL,,100-149,Frontier,1961.0,2130.0,,413.0,370.0,419.0,435.0,391.0,473.0,584.0,542.0,388.0,76.0,,18.0,19.0,373.0,229.0,74.0,2.0,3749.0,14.0,29.0,4.0,,,,3767.0,,5.0,1594.0,1373.0,122.0,900.0,102.0,4091.0,18.0,3956.0,117.0
298,,106450940,SHASTA,1100 BUTTE STREET,REDDING,96001,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Urban,16150.0,18646.0,,2065.0,2669.0,5774.0,5980.0,4748.0,5329.0,3689.0,2433.0,1878.0,231.0,,523.0,893.0,1360.0,1058.0,1946.0,483.0,29893.0,273.0,2037.0,39.0,1.0,19.0,,31447.0,570.0,72.0,17429.0,9441.0,856.0,4829.0,2241.0,34796.0,146.0,34519.0,131.0
299,,106450949,SHASTA,2175 ROSALINE AVENUE,REDDING,96001,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,20006.0,24019.0,,5226.0,3923.0,6827.0,6204.0,4461.0,5206.0,4553.0,3536.0,2820.0,1269.0,,664.0,905.0,2551.0,351.0,3175.0,682.0,38248.0,271.0,2158.0,94.0,13.0,141.0,144.0,40685.0,248.0,197.0,21421.0,10924.0,1633.0,8323.0,1722.0,44025.0,211.0,43433.0,381.0
300,,106470871,SISKIYOU,914 PINE STREET,MOUNT SHASTA,96067,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,1-49,Rural,4403.0,4521.0,,687.0,786.0,1225.0,1172.0,927.0,1099.0,1246.0,1035.0,630.0,117.0,,85.0,244.0,515.0,47.0,1094.0,152.0,7302.0,281.0,103.0,12.0,7.0,2.0,,8424.0,34.0,13.0,3940.0,2783.0,320.0,1571.0,309.0,8924.0,43.0,8793.0,88.0
301,,106474007,SISKIYOU,444 BRUCE STREET,YREKA,96097,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,1-49,Rural,5345.0,6254.0,,1121.0,1173.0,1663.0,1566.0,1159.0,1464.0,1383.0,1009.0,837.0,224.0,,140.0,209.0,889.0,577.0,370.0,338.0,9965.0,273.0,192.0,17.0,7.0,1.0,1.0,10945.0,60.0,29.0,5212.0,3158.0,328.0,2051.0,850.0,11599.0,30.0,11489.0,80.0
302,,106480989,SOLANO,975 SERENO DRIVE,VALLEJO,94589,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,25297.0,31300.0,3.0,5724.0,5247.0,8475.0,7349.0,6393.0,6926.0,6388.0,4843.0,4223.0,1032.0,,7456.0,16049.0,11230.0,275.0,11371.0,1330.0,20119.0,249.0,1399.0,113.0,85.0,364.0,5.0,53333.0,526.0,243.0,15109.0,12548.0,1165.0,22963.0,4814.0,56600.0,661.0,52853.0,3086.0
303,,106481015,SOLANO,525 OREGON STREET,VALLEJO,94590,Acute Psychiatric Hospital,Non-profit Corporation (incl. Church-related),,,,,50-99,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,106481094,SOLANO,300 HOSPITAL DRIVE,VALLEJO,94589,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,13611.0,17748.0,,3383.0,2659.0,5045.0,5003.0,4032.0,4475.0,3342.0,1717.0,1187.0,516.0,,3807.0,10810.0,8157.0,106.0,6036.0,216.0,10384.0,525.0,310.0,29.0,6.0,42.0,38.0,29875.0,242.0,133.0,17722.0,5922.0,433.0,4170.0,3112.0,31359.0,1010.0,27288.0,3061.0
305,,106481357,SOLANO,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,26990.0,34033.0,,6360.0,5421.0,10142.0,10185.0,7433.0,8043.0,5608.0,3206.0,3176.0,1449.0,,3450.0,14392.0,16077.0,198.0,2906.0,206.0,39871.0,569.0,2130.0,76.0,15.0,399.0,129.0,55726.0,202.0,304.0,32481.0,11838.0,2378.0,8496.0,5830.0,61023.0,1309.0,53620.0,6094.0
306,,106484044,SOLANO,1 QUALITY DRIVE,VACAVILLE,95688,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,20077.0,25386.0,3.0,4518.0,4741.0,6452.0,5857.0,5053.0,5616.0,4907.0,3936.0,3606.0,780.0,,4046.0,7106.0,10479.0,318.0,9354.0,330.0,24312.0,147.0,1057.0,31.0,39.0,226.0,2.0,43096.0,463.0,220.0,7792.0,10132.0,1129.0,24274.0,2138.0,45466.0,276.0,43653.0,1537.0
307,,106490964,SONOMA,1375 UNIVERSITY STREET,HEALDSBURG,95448,General Acute Care Hospital,District,,Standby,SMALL/RURAL,,1-49,Rural,3683.0,4358.0,3.0,910.0,808.0,1014.0,1220.0,801.0,1070.0,865.0,671.0,569.0,116.0,,59.0,75.0,3052.0,103.0,2653.0,26.0,5126.0,243.0,70.0,4.0,1.0,,,7670.0,12.0,25.0,3283.0,1928.0,415.0,1490.0,818.0,8044.0,12.0,6250.0,1782.0
308,,106491001,SONOMA,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,7712.0,8944.0,,1536.0,1597.0,2153.0,2163.0,1796.0,2158.0,1963.0,1558.0,1468.0,264.0,,341.0,423.0,3898.0,22.0,534.0,57.0,15279.0,953.0,248.0,34.0,12.0,45.0,9.0,15059.0,123.0,65.0,5850.0,4334.0,933.0,4004.0,1535.0,16656.0,194.0,14481.0,1981.0
309,,106491064,SONOMA,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Urban,17990.0,18136.0,3.0,2789.0,2755.0,4894.0,5036.0,4332.0,5132.0,4357.0,3002.0,3236.0,596.0,,774.0,1360.0,7916.0,106.0,377.0,49.0,33463.0,659.0,516.0,77.0,10.0,35.0,27.0,34032.0,328.0,119.0,15611.0,10074.0,1357.0,5031.0,4056.0,36129.0,237.0,31915.0,3977.0
310,,106491076,SONOMA,347 ANDRIEUX STREET,SONOMA,95476,General Acute Care Hospital,District,,Basic,,,50-99,Urban,4310.0,4930.0,,774.0,795.0,899.0,946.0,852.0,1022.0,1208.0,1315.0,1306.0,123.0,,124.0,88.0,2395.0,54.0,371.0,754.0,7849.0,523.0,81.0,13.0,3.0,,1.0,8379.0,33.0,92.0,2990.0,3281.0,283.0,2246.0,440.0,9240.0,21.0,7748.0,1471.0
311,,106491338,SONOMA,501 PETALUMA AVENUE,SEBASTOPOL,95472,General Acute Care Hospital,District,,,SMALL/RURAL,,1-49,Rural,1756.0,2007.0,,237.0,285.0,418.0,506.0,440.0,527.0,541.0,504.0,285.0,20.0,,63.0,13.0,302.0,,856.0,,2831.0,114.0,30.0,7.0,6.0,7.0,1.0,3545.0,3.0,7.0,158.0,1028.0,69.0,2163.0,344.0,3763.0,4.0,3759.0,
312,,106494019,SONOMA,401 BICENTENNIAL WAY,SANTA ROSA,95403,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,150-199,Urban,26036.0,30153.0,2.0,4867.0,5761.0,7539.0,6762.0,5861.0,6634.0,6967.0,5763.0,5266.0,771.0,,2001.0,1873.0,13351.0,544.0,12270.0,1087.0,38416.0,350.0,588.0,46.0,78.0,109.0,16.0,53684.0,845.0,323.0,10207.0,15397.0,1629.0,26433.0,2524.0,56191.0,453.0,51249.0,4489.0
313,,106494106,SONOMA,30 MARK WEST SPRINGS RD.,SANTA ROSA,95403,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,14331.0,16594.0,,3043.0,2650.0,4324.0,4592.0,3592.0,4171.0,3497.0,2560.0,1781.0,715.0,,816.0,932.0,9575.0,523.0,8013.0,1047.0,19594.0,1043.0,253.0,21.0,9.0,83.0,64.0,28172.0,721.0,84.0,12373.0,6224.0,1062.0,8345.0,2921.0,30925.0,339.0,26044.0,4542.0
314,,106500852,STANISLAUS,1441 FLORIDA AVENUE,MODESTO,95350,General Acute Care Hospital,Investor - Corporation,,Basic,,,300-499,Urban,40919.0,50562.0,4.0,11018.0,9786.0,16918.0,15537.0,10966.0,11013.0,7517.0,3807.0,2458.0,2465.0,,1819.0,5591.0,38561.0,143.0,16661.0,1443.0,65828.0,518.0,2465.0,98.0,22.0,31.0,7.0,83285.0,4481.0,536.0,63680.0,12991.0,1094.0,9234.0,4334.0,91485.0,961.0,82569.0,7955.0
315,,106500867,STANISLAUS,825 DELBON AVENUE,TURLOCK,95382,General Acute Care Hospital,Investor - Corporation,,Basic,,,200-299,Urban,25955.0,34083.0,,9853.0,7769.0,9971.0,8546.0,6723.0,5904.0,4301.0,2880.0,2286.0,1805.0,,536.0,1590.0,32423.0,37.0,4789.0,300.0,52786.0,1207.0,2370.0,74.0,26.0,33.0,,56100.0,195.0,27.0,39388.0,8015.0,680.0,8788.0,3166.0,60038.0,1880.0,46526.0,11632.0
316,,106500939,STANISLAUS,1700 COFFEE ROAD,MODESTO,95355,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,26750.0,36429.0,,7394.0,6348.0,10222.0,9200.0,7266.0,7506.0,5586.0,4206.0,3932.0,1519.0,,1909.0,4229.0,24854.0,308.0,19577.0,371.0,36785.0,718.0,1728.0,89.0,22.0,61.0,122.0,59851.0,189.0,288.0,31725.0,13122.0,1549.0,13163.0,3620.0,63179.0,1228.0,56672.0,5279.0
317,,106500967,STANISLAUS,350 SOUTH OAK STREET,OAKDALE,95361,General Acute Care Hospital,District,,Basic,SMALL/RURAL,,1-49,Rural,9561.0,12566.0,,3404.0,2801.0,3492.0,3296.0,2853.0,2448.0,1577.0,997.0,764.0,495.0,,88.0,404.0,7637.0,26.0,385.0,51.0,21173.0,643.0,335.0,6.0,,,3.0,21099.0,,14.0,14344.0,3141.0,331.0,3024.0,1287.0,22127.0,30.0,19661.0,2436.0
318,,106521041,TEHAMA,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,50-99,Rural,13132.0,16562.0,,3696.0,3240.0,4487.0,4143.0,3068.0,3469.0,2948.0,2245.0,1717.0,681.0,,101.0,222.0,5128.0,155.0,5026.0,516.0,23674.0,665.0,963.0,55.0,13.0,134.0,,27288.0,231.0,41.0,16069.0,7288.0,840.0,4278.0,1218.0,29694.0,103.0,27679.0,1912.0
319,,106531059,TRINITY,60  EASTER AVENUE,WEAVERVILLE,96093,General Acute Care Hospital,District,,Standby,SMALL/RURAL,,1-49,Frontier,2152.0,2149.0,1.0,335.0,368.0,606.0,551.0,527.0,604.0,554.0,430.0,287.0,40.0,,54.0,21.0,152.0,68.0,155.0,77.0,3927.0,221.0,114.0,,,,,3722.0,3.0,5.0,305.0,1200.0,131.0,2459.0,207.0,4302.0,18.0,4271.0,13.0
320,,106540734,TULARE,400 WEST MINERAL KING,VISALIA,93291,General Acute Care Hospital,District,,Basic,,,300-499,Urban,25908.0,31063.0,2.0,6264.0,6438.0,10120.0,9131.0,7181.0,6376.0,4607.0,2932.0,2347.0,1577.0,,678.0,1090.0,23244.0,121.0,21541.0,17371.0,16160.0,682.0,3047.0,105.0,52.0,38.0,223.0,50457.0,844.0,375.0,4627.0,7674.0,1198.0,43471.0,,56973.0,360.0,48543.0,8070.0
321,,106540798,TULARE,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,General Acute Care Hospital,District,,Basic,,,150-199,Rural,17542.0,21477.0,,5864.0,4994.0,6315.0,5516.0,4390.0,4008.0,3241.0,1990.0,1352.0,1349.0,,625.0,428.0,24436.0,747.0,24710.0,92.0,12417.0,636.0,3029.0,51.0,5.0,95.0,1.0,34487.0,95.0,77.0,21667.0,5701.0,580.0,9216.0,1855.0,39019.0,172.0,30779.0,8068.0
322,,106540816,TULARE,869 NORTH CHERRY STREET,TULARE,93274,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Rural,2004.0,2789.0,,558.0,524.0,847.0,717.0,641.0,546.0,424.0,224.0,183.0,129.0,,49.0,226.0,2983.0,19.0,755.0,132.0,3604.0,295.0,154.0,11.0,5.0,,,4272.0,5.0,14.0,2782.0,755.0,40.0,746.0,470.0,4793.0,6.0,4535.0,252.0
