,datayear,oshpd_id2,county_name,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,license_type_desc,control_type_desc,TRAUMA_CENTER_DESC,ed_lic_levl_end,rural_hospital_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other_Languages,English,Spanish
272,,106410891,SAN MATEO,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,7732.0,10212.0,,1752.0,1658.0,2471.0,2287.0,2083.0,2329.0,1768.0,1442.0,1885.0,269.0,,1309.0,641.0,4684.0,4.0,599.0,311.0,10396.0,9.0,260.0,24.0,,1.0,38.0,17462.0,10.0,25.0,5115.0,4436.0,607.0,6612.0,1174.0,17944.0,115.0,16124.0,1705.0
273,,106414139,SAN MATEO,1100 VETERANS BLVD.,REDWOOD CITY,94063,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,13533.0,14724.0,,2434.0,2231.0,3896.0,3729.0,3420.0,3702.0,2911.0,2523.0,2918.0,493.0,,3850.0,1690.0,8302.0,89.0,565.0,525.0,13236.0,125.0,299.0,20.0,35.0,136.0,1.0,27179.0,164.0,112.0,3248.0,6637.0,884.0,15362.0,2126.0,28257.0,492.0,24729.0,3036.0
274,,106420483,SANTA BARBARA,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,9991.0,10829.0,,1654.0,3120.0,4597.0,2043.0,1882.0,2294.0,1863.0,1347.0,1769.0,251.0,,1049.0,678.0,6300.0,51.0,51.0,145.0,12546.0,567.0,271.0,3.0,4.0,3.0,26.0,18719.0,30.0,89.0,5492.0,6169.0,942.0,6678.0,1539.0,20820.0,228.0,18804.0,1788.0
275,,106420491,SANTA BARBARA,1515 E. OCEAN AVENUE,LOMPOC,93436,Hospital,District,,Basic,SMALL/RURAL,,50-99,Rural,10499.0,12543.0,,3068.0,2391.0,4393.0,3496.0,2388.0,2595.0,1735.0,1136.0,1208.0,632.0,,369.0,1795.0,9783.0,41.0,785.0,187.0,10082.0,671.0,1164.0,17.0,7.0,50.0,7.0,20532.0,154.0,63.0,12103.0,5108.0,2033.0,2795.0,1003.0,23042.0,55.0,20575.0,2412.0
276,,106420493,SANTA BARBARA,1400 EAST CHURCH STREET,SANTA MARIA,93454,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,29776.0,37117.0,,11507.0,8133.0,10457.0,8710.0,6375.0,6387.0,4988.0,3322.0,3862.0,3152.0,,1371.0,1287.0,42043.0,65.0,475.0,646.0,21006.0,222.0,370.0,53.0,4.0,42.0,12.0,64798.0,282.0,77.0,29777.0,11638.0,1904.0,19641.0,3670.0,66893.0,439.0,48816.0,17638.0
277,,106420514,SANTA BARBARA,400 W. PUEBLO STREET,SANTA BARBARA,93102,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,19713.0,20134.0,2.0,3552.0,3463.0,6562.0,5080.0,4641.0,5110.0,4318.0,2739.0,3490.0,894.0,,752.0,1190.0,13161.0,52.0,117.0,351.0,24226.0,145.0,1160.0,47.0,14.0,19.0,31.0,36834.0,699.0,277.0,13600.0,12027.0,1407.0,9457.0,3358.0,39849.0,369.0,34160.0,5320.0
278,,106420522,SANTA BARBARA,2050 VIBORG ROAD,SOLVANG,93463,Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,1-49,Rural,3919.0,4465.0,,765.0,764.0,910.0,890.0,783.0,1078.0,1016.0,946.0,1117.0,115.0,,104.0,108.0,1756.0,92.0,13.0,29.0,6282.0,327.0,49.0,4.0,2.0,2.0,8.0,7563.0,5.0,19.0,2147.0,3210.0,460.0,2057.0,510.0,8384.0,57.0,7761.0,566.0
279,,106430705,SANTA CLARA,225 NORTH JACKSON AVENUE,SAN JOSE,95116,Hospital,Investor - Corporation,,Basic,,,200-299,Urban,37473.0,44863.0,,12707.0,10349.0,14652.0,12559.0,10282.0,8675.0,5300.0,3028.0,2469.0,2315.0,,14695.0,3501.0,51063.0,10.0,609.0,1.0,12457.0,1050.0,1842.0,164.0,,1.0,14.0,78608.0,187.0,49.0,52005.0,9094.0,967.0,11162.0,9108.0,82336.0,5806.0,57727.0,18803.0
280,,106430763,SANTA CLARA,2500 GRANT ROAD,MOUNTAIN VIEW,94040,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,22690.0,27306.0,,5450.0,4547.0,6737.0,7577.0,6172.0,5787.0,4402.0,3441.0,4845.0,1038.0,,10588.0,1849.0,11068.0,21.0,3852.0,380.0,22238.0,630.0,733.0,86.0,29.0,100.0,5.0,47441.0,175.0,444.0,13181.0,10232.0,2140.0,20634.0,3809.0,49996.0,2580.0,42571.0,4845.0
281,,106430779,SANTA CLARA,2425 SAMARITAN DRIVE,SAN JOSE,95124,Hospital,Investor - Corporation,,Basic,,,300-499,Urban,20289.0,27661.0,,5790.0,4828.0,6427.0,6924.0,5948.0,5857.0,4026.0,3276.0,3795.0,1079.0,,5548.0,1487.0,10764.0,20.0,4559.0,100.0,25472.0,301.0,347.0,56.0,2.0,3.0,8.0,46743.0,196.0,76.0,12096.0,9449.0,786.0,22898.0,2721.0,47950.0,1306.0,45167.0,1477.0
282,,106430837,SANTA CLARA,2105 FOREST AVENUE,SAN JOSE,95128,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,19941.0,25201.0,1.0,7446.0,5079.0,7795.0,6768.0,5085.0,4428.0,2768.0,1911.0,2396.0,1467.0,,6135.0,2065.0,24981.0,17.0,927.0,81.0,10937.0,436.0,1589.0,48.0,4.0,,,42707.0,87.0,209.0,24171.0,5708.0,1536.0,9509.0,4219.0,45143.0,1393.0,36480.0,7270.0
283,,106430883,SANTA CLARA,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,Hospital,City or County,,Comprehensive,,Teaching,500+,Urban,39604.0,37563.0,4.0,3313.0,4924.0,14685.0,14224.0,12860.0,14197.0,8535.0,2449.0,1237.0,747.0,,8332.0,5721.0,35465.0,129.0,8154.0,208.0,19162.0,155.0,5619.0,85.0,8.0,28.0,688.0,66701.0,2615.0,221.0,44298.0,6027.0,5890.0,14097.0,6859.0,77171.0,4944.0,57619.0,14608.0
284,,106430905,SANTA CLARA,300 PASTEUR DRIVE,PALO ALTO,94305,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,500+,Urban,24508.0,28109.0,8.0,9787.0,6839.0,8169.0,6726.0,4999.0,5028.0,3878.0,2533.0,2146.0,2520.0,,7599.0,3626.0,18993.0,66.0,5079.0,677.0,16585.0,246.0,1.0,55.0,4.0,43.0,,48961.0,173.0,149.0,5937.0,4364.0,20194.0,18767.0,3361.0,52625.0,1775.0,41482.0,9368.0
285,,106431506,SANTA CLARA,250 HOSPITAL PARKWAY,SAN JOSE,95119,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,25385.0,30433.0,,6037.0,5343.0,8438.0,7236.0,6503.0,6754.0,5157.0,4513.0,4651.0,1186.0,,6869.0,2875.0,23303.0,221.0,1141.0,838.0,20571.0,381.0,1317.0,86.0,64.0,215.0,13.0,52761.0,451.0,291.0,8816.0,12051.0,913.0,29708.0,4328.0,55818.0,1051.0,50359.0,4408.0
286,,106434138,SANTA CLARA,9400 NO NAME UNO,GILROY,95020,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Rural,11612.0,13978.0,1.0,3844.0,3273.0,3938.0,3459.0,2978.0,2914.0,1922.0,1377.0,1103.0,783.0,,411.0,434.0,14858.0,9.0,816.0,9.0,9054.0,843.0,711.0,38.0,,,1.0,23654.0,6.0,135.0,14642.0,3092.0,1108.0,5830.0,919.0,25591.0,108.0,20891.0,4592.0
287,,106434153,SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,30473.0,34203.0,4.0,7268.0,5184.0,8838.0,8762.0,7280.0,7699.0,6503.0,5478.0,6312.0,1356.0,,15703.0,2813.0,17236.0,159.0,1080.0,472.0,27217.0,121.0,604.0,135.0,107.0,491.0,14.0,61925.0,576.0,502.0,6789.0,14409.0,1345.0,38937.0,3200.0,64680.0,1792.0,59552.0,3336.0
288,,106440755,SANTA CRUZ,1555 SOQUEL DRIVE,SANTA CRUZ,95065,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,21525.0,22965.0,4.0,3521.0,4251.0,7839.0,6440.0,5442.0,5888.0,5080.0,2698.0,2602.0,733.0,,587.0,957.0,9390.0,14.0,2283.0,120.0,31143.0,353.0,737.0,54.0,2.0,22.0,53.0,41746.0,542.0,148.0,19743.0,8509.0,891.0,9761.0,5590.0,44494.0,87.0,40791.0,3616.0
289,,106444013,SANTA CRUZ,75 NIELSON STREET,WATSONVILLE,95076,Hospital,Investor - Corporation,,Basic,,,100-149,Urban,13626.0,16209.0,,5665.0,3698.0,4834.0,4072.0,3179.0,2908.0,2041.0,1093.0,1074.0,1271.0,,100.0,155.0,22454.0,2.0,3.0,9.0,7112.0,268.0,415.0,22.0,4.0,15.0,,28578.0,232.0,79.0,19839.0,3846.0,571.0,4512.0,1067.0,29835.0,93.0,16329.0,13413.0
290,,106450936,SHASTA,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,Hospital,District,,Standby,SMALL/RURAL,,100-149,Frontier,1886.0,2165.0,,411.0,359.0,485.0,428.0,430.0,475.0,516.0,475.0,382.0,90.0,,17.0,13.0,395.0,221.0,11.0,3.0,3391.0,96.0,36.0,9.0,7.0,,1.0,3703.0,2.0,8.0,1670.0,1316.0,89.0,806.0,170.0,4051.0,17.0,3906.0,128.0
291,,106450940,SHASTA,1100 BUTTE STREET,REDDING,96001,Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Urban,18002.0,21596.0,,2671.0,3450.0,7319.0,6768.0,5325.0,5769.0,3702.0,2427.0,1900.0,267.0,,535.0,890.0,931.0,851.0,1369.0,351.0,34671.0,329.0,2189.0,39.0,1.0,21.0,,35991.0,609.0,67.0,21531.0,9759.0,1012.0,5080.0,2216.0,39598.0,108.0,39346.0,144.0
292,,106450949,SHASTA,2175 ROSALINE AVENUE,REDDING,96001,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,21266.0,26768.0,,5906.0,4506.0,7943.0,6793.0,4990.0,5845.0,4440.0,3234.0,2926.0,1451.0,,803.0,1005.0,2556.0,676.0,246.0,542.0,42206.0,307.0,2189.0,84.0,11.0,73.0,52.0,44780.0,268.0,168.0,24623.0,11484.0,1394.0,8716.0,1815.0,48034.0,351.0,47260.0,423.0
293,,106470871,SISKIYOU,"914 PINE STREET,",MOUNT SHASTA,96067,Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,1-49,Rural,4151.0,4611.0,1.0,648.0,848.0,1149.0,1106.0,1154.0,1113.0,1205.0,828.0,572.0,140.0,,138.0,265.0,402.0,87.0,159.0,316.0,7396.0,288.0,118.0,16.0,3.0,3.0,1.0,8231.0,40.0,16.0,3911.0,2662.0,260.0,1657.0,272.0,8763.0,34.0,8672.0,57.0
294,,106474007,SISKIYOU,444 BRUCE STREET,YREKA,96097,Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,1-49,Rural,6030.0,6880.0,,1158.0,1168.0,1892.0,1792.0,1205.0,1721.0,1591.0,1073.0,1091.0,219.0,,129.0,157.0,833.0,701.0,94.0,401.0,10595.0,865.0,154.0,42.0,7.0,,,11690.0,13.0,1.0,5634.0,3786.0,755.0,1782.0,953.0,12910.0,61.0,12748.0,101.0
295,,106480989,SOLANO,975 SERENO DRIVE,VALLEJO,94589,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,23670.0,29944.0,,5752.0,5483.0,8591.0,6738.0,5928.0,6662.0,5850.0,3830.0,3726.0,1054.0,,6844.0,15788.0,9974.0,229.0,1190.0,1069.0,18520.0,275.0,1417.0,109.0,36.0,218.0,3.0,50639.0,459.0,178.0,15262.0,11024.0,967.0,20766.0,5593.0,53614.0,638.0,50291.0,2685.0
296,,106481094,SOLANO,300 HOSPITAL DRIVE,VALLEJO,94589,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,15322.0,20753.0,,4187.0,3009.0,6033.0,5593.0,4862.0,5235.0,3486.0,1589.0,1246.0,835.0,,3988.0,12808.0,8620.0,104.0,896.0,363.0,9296.0,334.0,319.0,14.0,34.0,184.0,8.0,34606.0,187.0,82.0,21958.0,6132.0,561.0,4506.0,2918.0,36075.0,1011.0,31783.0,3281.0
297,,106481357,SOLANO,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,27806.0,35847.0,1.0,6995.0,5764.0,11368.0,10699.0,7881.0,8641.0,5187.0,2862.0,2793.0,1464.0,,3182.0,14819.0,15525.0,91.0,2305.0,223.0,27509.0,868.0,1883.0,89.0,16.0,305.0,80.0,58829.0,78.0,317.0,35067.0,11318.0,2549.0,9177.0,5543.0,63654.0,1273.0,56493.0,5888.0
298,,106484044,SOLANO,1 QUALITY DRIVE,VACAVILLE,95688,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,17547.0,22292.0,4.0,4152.0,4504.0,5678.0,4814.0,4375.0,5087.0,4204.0,3178.0,3146.0,705.0,,3302.0,5883.0,8519.0,210.0,701.0,233.0,20995.0,129.0,401.0,30.0,23.0,140.0,5.0,38408.0,366.0,163.0,7296.0,8613.0,924.0,21049.0,1961.0,39843.0,197.0,38258.0,1388.0
299,,106490964,SONOMA,1375 UNIVERSITY STREET,HEALDSBURG,95448,Hospital,District,,Standby,SMALL/RURAL,,1-49,Rural,4009.0,4292.0,,936.0,837.0,1143.0,1175.0,910.0,1051.0,873.0,610.0,625.0,141.0,,67.0,70.0,3125.0,88.0,29.0,4.0,4918.0,213.0,121.0,5.0,2.0,,,7856.0,16.0,44.0,3395.0,2074.0,491.0,1728.0,589.0,8301.0,6.0,6521.0,1774.0
300,,106491001,SONOMA,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,7916.0,9267.0,,1742.0,1553.0,2321.0,2357.0,2005.0,2307.0,1861.0,1265.0,1464.0,308.0,,365.0,428.0,3739.0,11.0,166.0,91.0,12383.0,831.0,190.0,31.0,6.0,10.0,18.0,15867.0,69.0,50.0,6267.0,4038.0,983.0,4312.0,1583.0,17183.0,128.0,15142.0,1913.0
301,,106491064,SONOMA,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,18053.0,19236.0,4.0,3153.0,2806.0,5582.0,5428.0,4576.0,5357.0,4132.0,2535.0,3129.0,593.0,2.0,686.0,1533.0,7783.0,135.0,126.0,192.0,26838.0,582.0,453.0,105.0,19.0,35.0,26.0,35478.0,214.0,109.0,16921.0,9583.0,1254.0,5596.0,3939.0,37293.0,178.0,33743.0,3372.0
302,,106491076,SONOMA,347 ANDRIEUX STREET,SONOMA,95476,Hospital,District,,Basic,,,50-99,Urban,4568.0,5218.0,,942.0,846.0,993.0,1065.0,888.0,1197.0,1254.0,1085.0,1358.0,158.0,,105.0,80.0,2527.0,42.0,67.0,191.0,6774.0,548.0,106.0,13.0,3.0,1.0,12.0,8936.0,41.0,51.0,3393.0,3191.0,377.0,2462.0,363.0,9786.0,46.0,8194.0,1546.0
303,,106491338,SONOMA,501 PETALUMA AVENUE,SEBASTOPOL,95472,Hospital,District,,Standby,SMALL/RURAL,,1-49,Rural,1820.0,2244.0,,262.0,327.0,456.0,467.0,476.0,540.0,687.0,454.0,375.0,20.0,,53.0,9.0,93.0,,910.0,617.0,2382.0,122.0,31.0,3.0,,3.0,1.0,3838.0,8.0,22.0,154.0,1221.0,80.0,2524.0,85.0,4064.0,1104.0,2954.0,6.0
304,,106494019,SONOMA,401 BICENTENNIAL WAY,SANTA ROSA,95403,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,150-199,Urban,24412.0,29160.0,3.0,5170.0,5887.0,7355.0,6133.0,5581.0,6373.0,6334.0,4903.0,5020.0,818.0,1.0,1678.0,1682.0,12363.0,363.0,765.0,786.0,35938.0,382.0,379.0,37.0,66.0,66.0,19.0,51430.0,779.0,235.0,10416.0,13994.0,1329.0,25635.0,2200.0,53575.0,366.0,48776.0,4433.0
305,,106494106,SONOMA,30 MARK WEST SPRINGS RD.,SANTA ROSA,95403,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,14335.0,16831.0,,3297.0,2791.0,4755.0,4722.0,3672.0,4222.0,3415.0,1901.0,1461.0,930.0,,783.0,912.0,9608.0,416.0,767.0,939.0,17741.0,762.0,246.0,22.0,6.0,107.0,28.0,28655.0,1054.0,68.0,14327.0,5613.0,1045.0,7562.0,2619.0,31166.0,248.0,26283.0,4635.0
306,,106500852,STANISLAUS,1441 FLORIDA AVENUE,MODESTO,95350,Hospital,Investor - Corporation,,Basic,,,300-499,Urban,42122.0,48783.0,4.0,12029.0,9797.0,16335.0,14754.0,11234.0,11445.0,6875.0,3205.0,2257.0,2978.0,,1725.0,5504.0,36414.0,91.0,4304.0,1273.0,41598.0,411.0,3344.0,104.0,11.0,44.0,6.0,81914.0,4587.0,463.0,64160.0,12729.0,1219.0,8621.0,4180.0,90909.0,516.0,82904.0,7489.0
307,,106500867,STANISLAUS,825 DELBON AVENUE,TURLOCK,95382,Hospital,Investor - Corporation,,Basic,,,200-299,Urban,27290.0,35879.0,,10879.0,8189.0,10927.0,9221.0,6988.0,6070.0,3938.0,2562.0,2244.0,2151.0,,460.0,1680.0,33214.0,24.0,4627.0,219.0,22945.0,1322.0,4037.0,77.0,28.0,47.0,,57471.0,151.0,32.0,42734.0,8250.0,1353.0,8199.0,2632.0,63169.0,2035.0,49399.0,11735.0
308,,106500939,STANISLAUS,1700 COFFEE ROAD,MODESTO,95355,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,27000.0,36602.0,1.0,7713.0,6497.0,10782.0,9173.0,7133.0,7411.0,5143.0,3926.0,4188.0,1637.0,,1617.0,4153.0,23283.0,174.0,1548.0,247.0,32581.0,758.0,660.0,72.0,49.0,126.0,24.0,61048.0,166.0,336.0,29882.0,13199.0,1619.0,15814.0,3066.0,63603.0,1053.0,57600.0,4950.0
309,,106500967,STANISLAUS,350 SOUTH OAK STREET,OAKDALE,95361,Hospital,District,,Basic,SMALL/RURAL,,1-49,Rural,10434.0,14301.0,,3823.0,2973.0,4222.0,4023.0,3207.0,2524.0,1500.0,1043.0,769.0,651.0,,87.0,413.0,7558.0,15.0,398.0,167.0,16097.0,747.0,377.0,5.0,,,,23530.0,12.0,27.0,16040.0,3406.0,347.0,3455.0,1487.0,24735.0,41.0,22743.0,1951.0
310,,106521041,TEHAMA,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,50-99,Rural,13835.0,16634.0,4.0,3734.0,3117.0,4890.0,4089.0,3344.0,3719.0,2890.0,2107.0,1764.0,819.0,,354.0,345.0,4815.0,271.0,221.0,354.0,24113.0,645.0,1075.0,60.0,12.0,38.0,1.0,28085.0,253.0,41.0,16605.0,7461.0,883.0,4091.0,1431.0,30473.0,155.0,28507.0,1811.0
311,,106531059,TRINITY,60  EASTER AVENUE,WEAVERVILLE,96093,Hospital,District,,Standby,SMALL/RURAL,,50-99,Frontier,2340.0,2246.0,,332.0,387.0,728.0,584.0,503.0,630.0,633.0,438.0,273.0,78.0,,67.0,27.0,137.0,83.0,55.0,35.0,4182.0,156.0,51.0,2.0,,,,4029.0,7.0,1.0,309.0,1232.0,87.0,2708.0,250.0,4586.0,25.0,4551.0,10.0
312,,106540734,TULARE,400 WEST MINERAL KING,VISALIA,93291,Hospital,District,,Basic,,,300-499,Urban,30858.0,38429.0,,8638.0,7967.0,12540.0,10699.0,8426.0,7499.0,5187.0,3249.0,2864.0,2218.0,,285.0,460.0,9784.0,31.0,1427.0,52269.0,5031.0,566.0,3227.0,142.0,5.0,4.0,2.0,63305.0,666.0,226.0,6076.0,9337.0,1403.0,52463.0,,69287.0,323.0,59476.0,9488.0
313,,106540798,TULARE,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,Hospital,District,,Basic,,,150-199,Rural,18840.0,23924.0,,7052.0,5648.0,7112.0,6004.0,4678.0,4431.0,3026.0,1759.0,1456.0,1598.0,,602.0,450.0,25928.0,695.0,1093.0,64.0,13932.0,380.0,2564.0,45.0,4.0,14.0,,38954.0,117.0,126.0,29063.0,6011.0,642.0,5549.0,1499.0,42764.0,197.0,34221.0,8346.0
314,,106540816,TULARE,869 NORTH CHERRY STREET,TULARE,93274,Hospital,District,,Basic,,,100-149,Rural,10838.0,14672.0,,3809.0,3429.0,4710.0,4192.0,3228.0,2625.0,1421.0,763.0,655.0,678.0,,170.0,1112.0,15598.0,422.0,436.0,57.0,7715.0,300.0,221.0,34.0,,15.0,32.0,24601.0,37.0,174.0,17886.0,2740.0,452.0,2762.0,1662.0,25510.0,151.0,22569.0,2790.0
315,,106554011,TUOLUMNE,1000 GREENLEY RD,SONORA,95370,Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,50-99,Rural,13344.0,16776.0,,2381.0,2434.0,4217.0,3566.0,2989.0,4161.0,4195.0,3105.0,2662.0,410.0,,143.0,208.0,1837.0,101.0,527.0,209.0,27095.0,937.0,441.0,29.0,10.0,66.0,2.0,28209.0,112.0,71.0,11467.0,9464.0,1367.0,6606.0,1216.0,30120.0,67.0,29873.0,180.0
316,,106560473,VENTURA,147 N. BRENT STREET,VENTURA,93003,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,15621.0,20982.0,,5404.0,3914.0,6159.0,5267.0,4224.0,4308.0,2677.0,1569.0,1731.0,1350.0,,485.0,854.0,15114.0,29.0,316.0,34.0,19771.0,193.0,1306.0,20.0,41.0,280.0,1.0,34530.0,84.0,141.0,15578.0,3790.0,1117.0,14664.0,1454.0,36603.0,38.0,33753.0,2812.0
317,,106560481,VENTURA,3291 LOMA VISTA ROAD,VENTURA,93003,Hospital,City or County,,Basic,,,200-299,Urban,22083.0,23389.0,7.0,6068.0,5189.0,7733.0,7193.0,6132.0,5871.0,3430.0,1443.0,1002.0,1417.0,1.0,589.0,921.0,29234.0,103.0,1153.0,317.0,13162.0,107.0,1025.0,36.0,11.0,98.0,20.0,40794.0,1142.0,678.0,27221.0,4673.0,1107.0,8095.0,4383.0,45479.0,241.0,33464.0,11774.0
318,,106560492,VENTURA,215 WEST JANSS ROAD,THOUSAND OAKS,91360,Hospital,Investor - Corporation,,Basic,,,300-499,Urban,17758.0,21675.0,,3833.0,4275.0,5688.0,4538.0,4532.0,5075.0,3853.0,3089.0,3788.0,762.0,,1032.0,738.0,7957.0,7.0,4301.0,72.0,25326.0,362.0,469.0,59.0,7.0,24.0,3.0,37172.0,116.0,69.0,10416.0,9051.0,1890.0,15240.0,2836.0,39433.0,319.0,37112.0,2002.0
319,,106560501,VENTURA,1306 MARICOPA HIGHWAY,OJAI,93023,Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,1-49,Rural,3991.0,4563.0,,808.0,814.0,887.0,933.0,980.0,1111.0,1195.0,796.0,905.0,125.0,,58.0,72.0,1138.0,4.0,258.0,,7024.0,346.0,228.0,2.0,1.0,11.0,8.0,7869.0,19.0,65.0,2942.0,2237.0,272.0,2606.0,497.0,8554.0,1.0,8093.0,460.0
320,,106560508,VENTURA,2309 ANTONIO AVENUE,CAMARILLO,93010,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,9372.0,12198.0,,2406.0,2387.0,2953.0,2609.0,2215.0,2334.0,1942.0,1819.0,2579.0,326.0,,660.0,764.0,6125.0,8.0,1056.0,,12957.0,433.0,300.0,13.0,2.0,33.0,3.0,20626.0,60.0,16.0,6378.0,6062.0,2044.0,5972.0,1113.0,21570.0,79.0,20475.0,1016.0
321,,106560525,VENTURA,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,13330.0,16401.0,1.0,3885.0,3782.0,4614.0,3805.0,3660.0,3695.0,2302.0,1708.0,1630.0,651.0,,895.0,560.0,8658.0,19.0,1204.0,141.0,18255.0,949.0,562.0,29.0,5.0,7.0,3.0,27790.0,97.0,35.0,12604.0,5155.0,698.0,9253.0,2022.0,29732.0,114.0,27643.0,1975.0
322,,106560529,VENTURA,1600 NORTH ROSE AVENUE,OXNARD,93030,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,23867.0,28276.0,,8009.0,5844.0,8845.0,7043.0,6068.0,5385.0,3874.0,2762.0,2549.0,1764.0,,1859.0,2083.0,34745.0,15.0,1002.0,,12439.0,561.0,2506.0,43.0,1.0,30.0,,48553.0,164.0,34.0,26737.0,9554.0,3251.0,7646.0,4949.0,52143.0,307.0,38770.0,13066.0
323,,106571086,YOLO,1325 COTTONWOOD STREET,WOODLAND,95695,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,10526.0,12825.0,,3010.0,2635.0,3678.0,3198.0,2501.0,2748.0,2012.0,1374.0,1518.0,677.0,,523.0,967.0,10098.0,102.0,646.0,415.0,10600.0,477.0,,23.0,4.0,73.0,9.0,22329.0,23.0,86.0,12036.0,4423.0,779.0,4905.0,1208.0,23351.0,431.0,19486.0,3434.0
324,,106574010,YOLO,2000 SUTTER PLACE,DAVIS,95616,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,1-49,Urban,11232.0,15185.0,1.0,3041.0,3266.0,5720.0,3469.0,2643.0,2608.0,1847.0,1436.0,1719.0,669.0,,1833.0,1086.0,8820.0,65.0,1350.0,354.0,12910.0,373.0,104.0,17.0,18.0,176.0,10.0,24860.0,371.0,102.0,10956.0,4590.0,761.0,8451.0,1653.0,26418.0,715.0,22540.0,3163.0
325,,106580996,YUBA,726 FOURTH ST,MARYSVILLE,95901,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Rural,25832.0,32819.0,2.0,6818.0,6014.0,10941.0,9365.0,7290.0,7017.0,4808.0,2437.0,2320.0,1643.0,,3521.0,2672.0,14257.0,385.0,1437.0,151.0,36230.0,,3029.0,110.0,5.0,564.0,2.0,53384.0,,102.0,33855.0,10228.0,2370.0,8367.0,3761.0,58653.0,1843.0,52608.0,4202.0
